timestamp,trial_id,model,seed,scenario,repeat,outcome,min_clearance_m,note,decision,bag_path,git_commit
2026-08-20 00:40:50,mlp_fs_s777_scen3_rep15_20260820_003922,mlp_fs,777,3,15,goal,0.283,session 2026-08-20 00:39,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep15_20260820_003922,cb894b9
2026-08-20 00:42:02,mlp_fs_s777_scen3_rep16_20260820_004113,mlp_fs,777,3,16,collision,0.180,session 2026-08-20 00:41,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep16_20260820_004113,cb894b9
2026-08-20 00:44:02,mlp_fs_s777_scen3_rep17_20260820_004228,mlp_fs,777,3,17,goal,0.225,session 2026-08-20 00:42,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep17_20260820_004228,cb894b9
2026-08-20 00:46:10,mlp_fs_s777_scen3_rep18_20260820_004430,mlp_fs,777,3,18,goal,0.248,session 2026-08-20 00:44,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep18_20260820_004430,cb894b9
2026-08-20 00:48:05,mlp_fs_s777_scen3_rep19_20260820_004634,mlp_fs,777,3,19,goal,0.215,session 2026-08-20 00:46,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep19_20260820_004634,cb894b9
2026-08-20 00:50:20,mlp_fs_s777_scen3_rep20_20260820_004833,mlp_fs,777,3,20,goal,0.245,session 2026-08-20 00:48,saved,/mnt/ssd/pvstam_trials/keep/mlp_fs_s777_scen3_rep20_20260820_004833,cb894b9
2026-08-20 01:01:02,v8_s777_scen3_rep1_20260820_010049,v8,777,3,1,collision,0.125,session 2026-08-20 01:00,archived,/mnt/ssd/pvstam_trials/archive/v8_s777_scen3_rep1_20260820_010049,cb894b9
2026-08-20 01:02:13,v8_s777_scen3_rep1_20260820_010125,v8,777,3,1,goal,0.247,session 2026-08-20 01:01,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep1_20260820_010125,cb894b9
2026-08-20 01:03:01,v8_s777_scen3_rep2_20260820_010233,v8,777,3,2,collision,0.189,session 2026-08-20 01:02,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep2_20260820_010233,cb894b9
2026-08-20 01:04:15,v8_s777_scen3_rep3_20260820_010325,v8,777,3,3,goal,0.255,session 2026-08-20 01:03,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep3_20260820_010325,cb894b9
2026-08-20 01:05:34,v8_s777_scen3_rep4_20260820_010440,v8,777,3,4,goal,0.239,session 2026-08-20 01:04,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep4_20260820_010440,cb894b9
2026-08-20 01:06:24,v8_s777_scen3_rep5_20260820_010558,v8,777,3,5,collision,0.189,session 2026-08-20 01:05,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep5_20260820_010558,cb894b9
2026-08-20 01:07:31,v8_s777_scen3_rep6_20260820_010646,v8,777,3,6,goal,0.218,session 2026-08-20 01:06,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep6_20260820_010646,cb894b9
2026-08-20 01:08:45,v8_s777_scen3_rep7_20260820_010752,v8,777,3,7,collision,0.192,session 2026-08-20 01:07,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep7_20260820_010752,cb894b9
2026-08-20 01:09:42,v8_s777_scen3_rep8_20260820_010910,v8,777,3,8,collision,0.168,session 2026-08-20 01:09,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep8_20260820_010910,cb894b9
2026-08-20 01:10:49,v8_s777_scen3_rep9_20260820_011007,v8,777,3,9,goal,0.271,session 2026-08-20 01:10,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep9_20260820_011007,cb894b9
2026-08-20 01:11:52,v8_s777_scen3_rep10_20260820_011110,v8,777,3,10,goal,0.400,session 2026-08-20 01:11,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep10_20260820_011110,cb894b9
2026-08-20 01:28:17,v8_s777_scen3_rep11_20260820_012714,v8,777,3,11,collision,0.177,session 2026-08-20 01:27,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep11_20260820_012714,cb894b9
2026-08-20 01:29:30,v8_s777_scen3_rep12_20260820_012841,v8,777,3,12,goal,0.353,session 2026-08-20 01:28,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep12_20260820_012841,cb894b9
2026-08-20 01:30:26,v8_s777_scen3_rep13_20260820_012957,v8,777,3,13,collision,0.179,session 2026-08-20 01:29,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep13_20260820_012957,cb894b9
2026-08-20 01:31:35,v8_s777_scen3_rep14_20260820_013051,v8,777,3,14,goal,0.232,session 2026-08-20 01:30,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep14_20260820_013051,cb894b9
2026-08-20 01:32:44,v8_s777_scen3_rep15_20260820_013156,v8,777,3,15,goal,0.306,session 2026-08-20 01:31,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep15_20260820_013156,cb894b9
2026-08-20 01:33:35,v8_s777_scen3_rep16_20260820_013305,v8,777,3,16,collision,0.192,session 2026-08-20 01:33,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep16_20260820_013305,cb894b9
2026-08-20 01:34:30,v8_s777_scen3_rep17_20260820_013404,v8,777,3,17,collision,0.173,session 2026-08-20 01:34,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep17_20260820_013404,cb894b9
2026-08-20 01:35:24,v8_s777_scen3_rep18_20260820_013456,v8,777,3,18,collision,0.164,session 2026-08-20 01:34,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep18_20260820_013456,cb894b9
2026-08-20 01:36:28,v8_s777_scen3_rep19_20260820_013543,v8,777,3,19,goal,0.283,session 2026-08-20 01:35,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep19_20260820_013543,cb894b9
2026-08-20 01:37:39,v8_s777_scen3_rep20_20260820_013647,v8,777,3,20,goal,0.211,session 2026-08-20 01:36,saved,/mnt/ssd/pvstam_trials/keep/v8_s777_scen3_rep20_20260820_013647,cb894b9
2026-08-20 01:52:18,baseline_s777_scen2_rep1_20260820_014941,baseline,777,2,1,timeout,0.604,session 2026-08-20 01:49,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep1_20260820_014941,cb894b9
2026-08-20 01:55:27,baseline_s777_scen2_rep2_20260820_015250,baseline,777,2,2,timeout,0.659,session 2026-08-20 01:52,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep2_20260820_015250,cb894b9
2026-08-20 01:59:19,baseline_s777_scen2_rep3_20260820_015642,baseline,777,2,3,timeout,0.552,session 2026-08-20 01:56,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep3_20260820_015642,cb894b9
2026-08-20 02:03:19,baseline_s777_scen2_rep4_20260820_020041,baseline,777,2,4,timeout,0.668,session 2026-08-20 02:00,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep4_20260820_020041,cb894b9
2026-08-20 02:06:58,baseline_s777_scen2_rep5_20260820_020421,baseline,777,2,5,timeout,0.664,session 2026-08-20 02:04,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep5_20260820_020421,cb894b9
2026-08-20 02:11:18,baseline_s777_scen2_rep6_20260820_020841,baseline,777,2,6,timeout,0.673,session 2026-08-20 02:08,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep6_20260820_020841,cb894b9
2026-08-20 02:17:39,baseline_s777_scen2_rep7_20260820_021502,baseline,777,2,7,timeout,0.601,session 2026-08-20 02:14,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep7_20260820_021502,cb894b9
2026-08-20 02:20:57,baseline_s777_scen2_rep8_20260820_021820,baseline,777,2,8,timeout,0.810,session 2026-08-20 02:18,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep8_20260820_021820,cb894b9
2026-08-20 02:24:19,baseline_s777_scen2_rep9_20260820_022141,baseline,777,2,9,timeout,0.564,session 2026-08-20 02:21,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep9_20260820_022141,cb894b9
2026-08-20 02:27:26,baseline_s777_scen2_rep10_20260820_022449,baseline,777,2,10,timeout,0.812,session 2026-08-20 02:24,saved,/mnt/ssd/pvstam_trials/keep/baseline_s777_scen2_rep10_20260820_022449,cb894b9
